0.1,-0.5,95.13679194450378
0.1,-0.5,96.13678860664368
0.1,-0.5,97.13678908348083
0.1,-0.5,98.13672208786011
0.1,-0.5,99.13679003715515
0.1,-0.5,100.13671970367432
0.1,-0.5,101.13676834106445
0.1,-0.5,102.13678884506226
0.1,-0.5,103.13677144050598
0.1,-0.5,104.13676738739014
0.1,-0.5,105.13676643371582
0.1,-0.5,106.13679051399231
0.1,-0.5,107.13678479194641
0.1,-0.5,108.13678526878357
0.1,-0.5,109.13678574562073
0.1,-0.5,110.1367859840393
0.1,-0.5,111.13678026199341
0.1,-0.5,112.13677430152893
0.1,-0.5,113.13675665855408
0.1,-0.5,114.13678097724915
0.1,-0.5,115.13678216934204
0.1,-0.5,116.13679504394531
0.1,-0.5,117.13678359985352
0.1,-0.5,118.13680839538574
0.1,-0.5,119.13679027557373
0.1,-0.5,120.13677525520325
0.1,-0.5,121.13678741455078
0.1,-0.5,122.13677906990051
0.1,-0.5,123.13678336143494
0.1,-0.5,124.13678693771362
0.1,-0.5,125.13678550720215
0.1,-0.5,126.13677835464478
0.1,-0.5,127.13677883148193
0.1,-0.5,128.13678407669067
0.1,-0.5,129.13677430152893
0.1,-0.5,130.1367905139923
0.1,-0.5,131.1367917060852
0.1,-0.5,132.13678812980652
0.1,-0.5,133.13677406311035
0.1,-0.5,134.13677549362183
0.1,-0.5,135.13677644729614
0.1,-0.5,136.13676381111145
0.1,-0.5,137.1367802619934
0.1,-0.5,138.13680696487427
0.1,-0.5,139.136803150177
0.1,-0.5,140.13680124282837
0.1,-0.5,141.13678002357483
0.1,-0.5,142.136705160141
0.1,-0.5,143.13678526878357
0.1,-0.5,144.13677620887756
0.1,-0.5,145.136780500412
0.1,-0.5,146.1367974281311
0.1,-0.5,147.13678574562073
0.1,-0.5,148.13679027557373
0.1,-0.5,149.13679385185242
0.1,-0.5,150.13679313659668
0.1,-0.5,151.13679122924805
0.1,-0.5,152.13672351837158
0.1,-0.5,153.13677740097046
0.1,-0.5,154.13677620887756
0.1,-0.5,155.13681626319885
0.1,-0.5,156.13677668571472
0.1,-0.5,157.1369423866272
0.1,-0.5,158.136789560318
0.1,-0.5,159.13678693771362
0.1,-0.5,160.13672614097595
0.1,-0.5,161.13671827316284
0.1,-0.5,162.1367745399475
0.1,-0.5,163.13677287101746
0.1,-0.5,164.13668084144592
0.1,-0.5,165.13668131828308
0.1,-0.5,166.13677525520325
0.1,-0.5,167.13679575920105
0.1,-0.5,168.13679194450378
0.1,-0.5,169.13679885864258
0.1,-0.5,170.13678193092346
0.1,-0.5,171.13669204711914
0.1,-0.5,172.13668727874756
0.1,-0.5,173.13678240776062
0.1,-0.5,174.1367905139923
0.1,-0.5,175.13677310943604
0.1,-0.5,176.13678550720215
0.1,-0.5,177.13678860664368
0.1,-0.5,178.1367907524109
0.1,-0.5,179.13679194450378
0.1,-0.5,180.13679265975952
0.1,-0.5,181.13677644729614
0.1,-0.5,182.13678693771362
0.1,-0.5,183.13637948036194
0.1,-0.5,184.136785030365
0.1,-0.5,185.13677287101746
0.1,-0.5,186.13682317733765
0.1,-0.5,187.13677620887756
0.1,-0.5,188.13679766654968
0.1,-0.5,189.1367907524109
0.1,-0.5,190.13678550720215
0.1,-0.5,191.1367859840393
0.1,-0.5,192.13679218292236
0.1,-0.5,193.1367905139923
0.1,-0.5,194.13679122924805
0.1,-0.5,195.136785030365
0.1,-0.5,196.13677740097046
0.1,-0.5,197.13677978515625
0.1,-0.5,198.13678860664368
0.1,-0.5,199.13680219650269
0.1,-0.5,200.13679122924805
0.1,-0.5,201.136798620224
0.1,-0.5,202.13672590255737
0.1,-0.5,203.13692927360535
0.1,-0.5,204.13677883148193
0.1,-0.5,205.13679766654968
0.1,-0.5,206.13677716255188
0.1,-0.5,207.13679003715515
0.1,-0.5,208.1367826461792
0.1,-0.5,209.13679146766663
0.1,-0.5,210.13678812980652
0.1,-0.5,211.13679552078247
0.1,-0.5,212.1367964744568
0.1,-0.5,213.1368019580841
0.1,-0.5,214.1368010044098
